"MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","DEP_TIME_BLK","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2,27,3,"WN","N915WN","1798",13232,"MDW","Chicago, IL",11986,"GRR","Grand Rapids, MI","0850","0847",0.00,0.00,"0800-0859","1045","1028",0.00,"1000-1059",0.00,"",55.00,41.00,137.00,1,,,,,,
2,27,3,"WN","N7840A","2124",13232,"MDW","Chicago, IL",11986,"GRR","Grand Rapids, MI","1400","1357",0.00,0.00,"1400-1459","1555","1553",0.00,"1500-1559",0.00,"",55.00,56.00,137.00,1,,,,,,
2,27,3,"WN","N769SW","105",13232,"MDW","Chicago, IL",12191,"HOU","Houston, TX","1545","",,,"1500-1559","1835","",,"1800-1859",1.00,"A",170.00,,937.00,4,,,,,,
2,27,3,"WN","N7878A","1686",13232,"MDW","Chicago, IL",12191,"HOU","Houston, TX","2045","2123",38.00,1.00,"2000-2059","2335","2351",16.00,"2300-2359",0.00,"",170.00,148.00,937.00,4,4.00,0.00,0.00,0.00,12.00,
2,27,3,"WN","N8548P","2125",13232,"MDW","Chicago, IL",12191,"HOU","Houston, TX","1815","1857",42.00,1.00,"1800-1859","2100","2127",27.00,"2100-2159",0.00,"",165.00,150.00,937.00,4,4.00,0.00,0.00,0.00,23.00,
2,27,3,"WN","N8645A","2194",13232,"MDW","Chicago, IL",12191,"HOU","Houston, TX","1255","",,,"1200-1259","1550","",,"1500-1559",1.00,"A",175.00,,937.00,4,,,,,,
2,27,3,"WN","N8325D","3980",13232,"MDW","Chicago, IL",12191,"HOU","Houston, TX","0635","0635",0.00,0.00,"0600-0659","0930","0903",0.00,"0900-0959",0.00,"",175.00,148.00,937.00,4,,,,,,
2,27,3,"WN","N8563Z","5575",13232,"MDW","Chicago, IL",12191,"HOU","Houston, TX","0825","0845",20.00,1.00,"0800-0859","1110","1116",6.00,"1100-1159",0.00,"",165.00,151.00,937.00,4,,,,,,
2,27,3,"WN","N237WN","16",13232,"MDW","Chicago, IL",12339,"IND","Indianapolis, IN","1830","1854",24.00,1.00,"1800-1859","2030","2042",12.00,"2000-2059",0.00,"",60.00,48.00,162.00,1,,,,,,
2,27,3,"WN","N201LV","31",13232,"MDW","Chicago, IL",12339,"IND","Indianapolis, IN","0915","0912",0.00,0.00,"0900-0959","1115","1054",0.00,"1100-1159",0.00,"",60.00,42.00,162.00,1,,,,,,
2,27,3,"WN","N227WN","1075",13232,"MDW","Chicago, IL",12451,"JAX","Jacksonville, FL","1600","1640",40.00,1.00,"1600-1659","1910","1942",32.00,"1900-1959",0.00,"",130.00,122.00,849.00,4,32.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N8613K","258",13232,"MDW","Chicago, IL",12889,"LAS","Las Vegas, NV","2110","2129",19.00,1.00,"2100-2159","2320","2318",0.00,"2300-2359",0.00,"",250.00,229.00,1521.00,7,,,,,,
2,27,3,"WN","N754SW","776",13232,"MDW","Chicago, IL",12889,"LAS","Las Vegas, NV","1110","",,,"1100-1159","1320","",,"1300-1359",1.00,"A",250.00,,1521.00,7,,,,,,
2,27,3,"WN","N8556Z","794",13232,"MDW","Chicago, IL",12889,"LAS","Las Vegas, NV","1655","1702",7.00,0.00,"1600-1659","1905","1855",0.00,"1900-1959",0.00,"",250.00,233.00,1521.00,7,,,,,,
2,27,3,"WN","N8524Z","854",13232,"MDW","Chicago, IL",12889,"LAS","Las Vegas, NV","1350","1350",0.00,0.00,"1300-1359","1605","1551",0.00,"1600-1659",0.00,"",255.00,241.00,1521.00,7,,,,,,
2,27,3,"WN","N8628A","1092",13232,"MDW","Chicago, IL",12889,"LAS","Las Vegas, NV","1825","1846",21.00,1.00,"1800-1859","2035","2046",11.00,"2000-2059",0.00,"",250.00,240.00,1521.00,7,,,,,,
2,27,3,"WN","N8560Z","1449",13232,"MDW","Chicago, IL",12889,"LAS","Las Vegas, NV","0640","0639",0.00,0.00,"0600-0659","0845","0829",0.00,"0800-0859",0.00,"",245.00,230.00,1521.00,7,,,,,,
2,27,3,"WN","N8718Q","2313",13232,"MDW","Chicago, IL",12889,"LAS","Las Vegas, NV","0945","1015",30.00,1.00,"0900-0959","1155","1213",18.00,"1100-1159",0.00,"",250.00,238.00,1521.00,7,18.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N7716A","844",13232,"MDW","Chicago, IL",12892,"LAX","Los Angeles, CA","0905","0946",41.00,1.00,"0900-0959","1200","1217",17.00,"1200-1259",0.00,"",295.00,271.00,1750.00,8,0.00,0.00,0.00,0.00,17.00,
2,27,3,"WN","N214WN","874",13232,"MDW","Chicago, IL",12892,"LAX","Los Angeles, CA","1830","1900",30.00,1.00,"1800-1859","2120","2131",11.00,"2100-2159",0.00,"",290.00,271.00,1750.00,8,,,,,,
2,27,3,"WN","N251WN","1519",13232,"MDW","Chicago, IL",12892,"LAX","Los Angeles, CA","0710","0708",0.00,0.00,"0700-0759","1000","0933",0.00,"1000-1059",0.00,"",290.00,265.00,1750.00,8,,,,,,
2,27,3,"WN","N8543Z","2030",13232,"MDW","Chicago, IL",12892,"LAX","Los Angeles, CA","1255","1843",348.00,1.00,"1200-1259","1535","2113",338.00,"1500-1559",0.00,"",280.00,270.00,1750.00,8,338.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N212WN","2180",13232,"MDW","Chicago, IL",12892,"LAX","Los Angeles, CA","1050","1054",4.00,0.00,"1000-1059","1335","1315",0.00,"1300-1359",0.00,"",285.00,261.00,1750.00,8,,,,,,
2,27,3,"WN","N446WN","388",13232,"MDW","Chicago, IL",12953,"LGA","New York, NY","1720","1715",0.00,0.00,"1700-1759","2020","2007",0.00,"2000-2059",0.00,"",120.00,112.00,725.00,3,,,,,,
2,27,3,"WN","N7740A","610",13232,"MDW","Chicago, IL",12953,"LGA","New York, NY","0815","1033",138.00,1.00,"0800-0859","1115","1328",133.00,"1100-1159",0.00,"",120.00,115.00,725.00,3,133.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N909WN","1763",13232,"MDW","Chicago, IL",12953,"LGA","New York, NY","1230","1226",0.00,0.00,"1200-1259","1530","1508",0.00,"1500-1559",0.00,"",120.00,102.00,725.00,3,,,,,,
2,27,3,"WN","N460WN","2216",13232,"MDW","Chicago, IL",12953,"LGA","New York, NY","2020","2128",68.00,1.00,"2000-2059","2320","0010",50.00,"2300-2359",0.00,"",120.00,102.00,725.00,3,40.00,0.00,0.00,0.00,10.00,
2,27,3,"WN","N7740A","3536",13232,"MDW","Chicago, IL",12953,"LGA","New York, NY","1450","1611",81.00,1.00,"1400-1459","1750","1848",58.00,"1700-1759",0.00,"",120.00,97.00,725.00,3,0.00,0.00,0.00,0.00,58.00,
2,27,3,"WN","N909WN","3725",13232,"MDW","Chicago, IL",12953,"LGA","New York, NY","0600","0554",0.00,0.00,"0600-0659","0905","0844",0.00,"0900-0959",0.00,"",125.00,110.00,725.00,3,,,,,,
2,27,3,"WN","N7730A","235",13232,"MDW","Chicago, IL",13198,"MCI","Kansas City, MO","1825","1843",18.00,1.00,"1800-1859","2000","2014",14.00,"2000-2059",0.00,"",95.00,91.00,405.00,2,,,,,,
2,27,3,"WN","N938WN","427",13232,"MDW","Chicago, IL",13198,"MCI","Kansas City, MO","1625","1629",4.00,0.00,"1600-1659","1755","1750",0.00,"1700-1759",0.00,"",90.00,81.00,405.00,2,,,,,,
2,27,3,"WN","N901WN","625",13232,"MDW","Chicago, IL",13198,"MCI","Kansas City, MO","0700","",,,"0700-0759","0835","",,"0800-0859",1.00,"A",95.00,,405.00,2,,,,,,
2,27,3,"WN","N8537Z","1616",13232,"MDW","Chicago, IL",13198,"MCI","Kansas City, MO","1335","1337",2.00,0.00,"1300-1359","1505","1501",0.00,"1500-1559",0.00,"",90.00,84.00,405.00,2,,,,,,
2,27,3,"WN","N956WN","2032",13232,"MDW","Chicago, IL",13198,"MCI","Kansas City, MO","0605","",,,"0600-0659","0730","",,"0700-0759",1.00,"A",85.00,,405.00,2,,,,,,
2,27,3,"WN","N776WN","2154",13232,"MDW","Chicago, IL",13198,"MCI","Kansas City, MO","1200","1205",5.00,0.00,"1200-1259","1335","1330",0.00,"1300-1359",0.00,"",95.00,85.00,405.00,2,,,,,,
2,27,3,"WN","N259WN","2213",13232,"MDW","Chicago, IL",13198,"MCI","Kansas City, MO","0800","0802",2.00,0.00,"0800-0859","0935","0925",0.00,"0900-0959",0.00,"",95.00,83.00,405.00,2,,,,,,
2,27,3,"WN","N799SW","4289",13232,"MDW","Chicago, IL",13198,"MCI","Kansas City, MO","2140","2140",0.00,0.00,"2100-2159","2315","2257",0.00,"2300-2359",0.00,"",95.00,77.00,405.00,2,,,,,,
2,27,3,"WN","N289CT","220",13232,"MDW","Chicago, IL",13204,"MCO","Orlando, FL","2015","2105",50.00,1.00,"2000-2059","2350","0021",31.00,"2300-2359",0.00,"",155.00,136.00,990.00,4,15.00,0.00,0.00,0.00,16.00,
2,27,3,"WN","N7884G","477",13232,"MDW","Chicago, IL",13204,"MCO","Orlando, FL","0945","1003",18.00,1.00,"0900-0959","1325","1323",0.00,"1300-1359",0.00,"",160.00,140.00,990.00,4,,,,,,
2,27,3,"WN","N8561Z","656",13232,"MDW","Chicago, IL",13204,"MCO","Orlando, FL","1615","1634",19.00,1.00,"1600-1659","1950","2003",13.00,"1900-1959",0.00,"",155.00,149.00,990.00,4,,,,,,
2,27,3,"WN","N8317M","1209",13232,"MDW","Chicago, IL",13204,"MCO","Orlando, FL","0710","0704",0.00,0.00,"0700-0759","1040","1032",0.00,"1000-1059",0.00,"",150.00,148.00,990.00,4,,,,,,
2,27,3,"WN","N8316H","1538",13232,"MDW","Chicago, IL",13204,"MCO","Orlando, FL","1445","1525",40.00,1.00,"1400-1459","1825","1851",26.00,"1800-1859",0.00,"",160.00,146.00,990.00,4,26.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N8571Z","2247",13232,"MDW","Chicago, IL",13204,"MCO","Orlando, FL","1725","1724",0.00,0.00,"1700-1759","2100","2047",0.00,"2100-2159",0.00,"",155.00,143.00,990.00,4,,,,,,
2,27,3,"WN","N445WN","5696",13232,"MDW","Chicago, IL",13204,"MCO","Orlando, FL","1100","1139",39.00,1.00,"1100-1159","1440","1503",23.00,"1400-1459",0.00,"",160.00,144.00,990.00,4,23.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N7814B","158",13232,"MDW","Chicago, IL",13244,"MEM","Memphis, TN","1430","1433",3.00,0.00,"1400-1459","1610","1613",3.00,"1600-1659",0.00,"",100.00,100.00,480.00,2,,,,,,
2,27,3,"WN","N948WN","230",13232,"MDW","Chicago, IL",13244,"MEM","Memphis, TN","2125","2119",0.00,0.00,"2100-2159","2315","2249",0.00,"2300-2359",0.00,"",110.00,90.00,480.00,2,,,,,,
2,27,3,"WN","N8626B","760",13232,"MDW","Chicago, IL",13296,"MHT","Manchester, NH","2120","2203",43.00,1.00,"2100-2159","0025","0056",31.00,"0001-0559",0.00,"",125.00,113.00,838.00,4,31.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N929WN","2112",13232,"MDW","Chicago, IL",13296,"MHT","Manchester, NH","1415","1514",59.00,1.00,"1400-1459","1710","1800",50.00,"1700-1759",0.00,"",115.00,106.00,838.00,4,50.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N206WN","1289",13232,"MDW","Chicago, IL",13487,"MSP","Minneapolis, MN","1905","1903",0.00,0.00,"1900-1959","2035","2023",0.00,"2000-2059",0.00,"",90.00,80.00,349.00,2,,,,,,
2,27,3,"WN","N481WN","1474",13232,"MDW","Chicago, IL",13487,"MSP","Minneapolis, MN","1140","1132",0.00,0.00,"1100-1159","1305","1259",0.00,"1300-1359",0.00,"",85.00,87.00,349.00,2,,,,,,
2,27,3,"WN","N788SA","1676",13232,"MDW","Chicago, IL",13487,"MSP","Minneapolis, MN","1520","1530",10.00,0.00,"1500-1559","1650","1653",3.00,"1600-1659",0.00,"",90.00,83.00,349.00,2,,,,,,
2,27,3,"WN","N742SW","1788",13232,"MDW","Chicago, IL",13487,"MSP","Minneapolis, MN","2130","2139",9.00,0.00,"2100-2159","2300","2255",0.00,"2300-2359",0.00,"",90.00,76.00,349.00,2,,,,,,
2,27,3,"WN","N428WN","1915",13232,"MDW","Chicago, IL",13487,"MSP","Minneapolis, MN","0855","0856",1.00,0.00,"0800-0859","1030","1014",0.00,"1000-1059",0.00,"",95.00,78.00,349.00,2,,,,,,
2,27,3,"WN","N221WN","2310",13232,"MDW","Chicago, IL",13487,"MSP","Minneapolis, MN","1725","1724",0.00,0.00,"1700-1759","1900","1904",4.00,"1900-1959",0.00,"",95.00,100.00,349.00,2,,,,,,
2,27,3,"WN","N204WN","719",13232,"MDW","Chicago, IL",13495,"MSY","New Orleans, LA","2000","2042",42.00,1.00,"2000-2059","2225","2241",16.00,"2200-2259",0.00,"",145.00,119.00,825.00,4,3.00,0.00,0.00,0.00,13.00,
2,27,3,"WN","N409WN","1408",13232,"MDW","Chicago, IL",13495,"MSY","New Orleans, LA","0850","0848",0.00,0.00,"0800-0859","1115","1053",0.00,"1100-1159",0.00,"",145.00,125.00,825.00,4,,,,,,
2,27,3,"WN","N8715Q","5585",13232,"MDW","Chicago, IL",13495,"MSY","New Orleans, LA","1120","1132",12.00,0.00,"1100-1159","1340","1335",0.00,"1300-1359",0.00,"",140.00,123.00,825.00,4,,,,,,
2,27,3,"WN","N8647A","883",13232,"MDW","Chicago, IL",13796,"OAK","Oakland, CA","0900","0854",0.00,0.00,"0900-0959","1155","1148",0.00,"1100-1159",0.00,"",295.00,294.00,1844.00,8,,,,,,
2,27,3,"WN","N8566Z","2051",13232,"MDW","Chicago, IL",13796,"OAK","Oakland, CA","1845","1858",13.00,0.00,"1800-1859","2140","2140",0.00,"2100-2159",0.00,"",295.00,282.00,1844.00,8,,,,,,
2,27,3,"WN","N954WN","34",13232,"MDW","Chicago, IL",13871,"OMA","Omaha, NE","0910","0902",0.00,0.00,"0900-0959","1045","1028",0.00,"1000-1059",0.00,"",95.00,86.00,423.00,2,,,,,,
2,27,3,"WN","N429WN","506",13232,"MDW","Chicago, IL",13871,"OMA","Omaha, NE","1455","1522",27.00,1.00,"1400-1459","1630","1647",17.00,"1600-1659",0.00,"",95.00,85.00,423.00,2,1.00,0.00,0.00,0.00,16.00,
2,27,3,"WN","N754SW","710",13232,"MDW","Chicago, IL",13871,"OMA","Omaha, NE","1130","1222",52.00,1.00,"1100-1159","1305","1356",51.00,"1300-1359",0.00,"",95.00,94.00,423.00,2,50.00,0.00,0.00,0.00,1.00,
2,27,3,"WN","N480WN","2238",13232,"MDW","Chicago, IL",13871,"OMA","Omaha, NE","1925","1934",9.00,0.00,"1900-1959","2050","2055",5.00,"2000-2059",0.00,"",85.00,81.00,423.00,2,,,,,,
2,27,3,"WN","N8507C","575",13232,"MDW","Chicago, IL",13891,"ONT","Ontario, CA","1915","1931",16.00,1.00,"1900-1959","2150","2148",0.00,"2100-2159",0.00,"",275.00,257.00,1706.00,7,,,,,,
2,27,3,"WN","N8549Z","2132",13232,"MDW","Chicago, IL",13931,"ORF","Norfolk, VA","1405","1401",0.00,0.00,"1400-1459","1700","1652",0.00,"1700-1759",0.00,"",115.00,111.00,704.00,3,,,,,,
2,27,3,"WN","N8557Q","1864",13232,"MDW","Chicago, IL",14057,"PDX","Portland, OR","0855","0903",8.00,0.00,"0800-0859","1130","1141",11.00,"1100-1159",0.00,"",275.00,278.00,1751.00,8,,,,,,
2,27,3,"WN","N441WN","107",13232,"MDW","Chicago, IL",14100,"PHL","Philadelphia, PA","1445","1445",0.00,0.00,"1400-1459","1740","1725",0.00,"1700-1759",0.00,"",115.00,100.00,668.00,3,,,,,,
2,27,3,"WN","N452WN","499",13232,"MDW","Chicago, IL",14100,"PHL","Philadelphia, PA","1750","1746",0.00,0.00,"1700-1759","2050","2024",0.00,"2000-2059",0.00,"",120.00,98.00,668.00,3,,,,,,
2,27,3,"WN","N901WN","565",13232,"MDW","Chicago, IL",14100,"PHL","Philadelphia, PA","0750","0757",7.00,0.00,"0700-0759","1050","1034",0.00,"1000-1059",0.00,"",120.00,97.00,668.00,3,,,,,,
2,27,3,"WN","N8557Q","698",13232,"MDW","Chicago, IL",14100,"PHL","Philadelphia, PA","0610","",,,"0600-0659","0900","",,"0900-0959",1.00,"A",110.00,,668.00,3,,,,,,
2,27,3,"WN","N8645A","700",13232,"MDW","Chicago, IL",14100,"PHL","Philadelphia, PA","1220","1220",0.00,0.00,"1200-1259","1515","1456",0.00,"1500-1559",0.00,"",115.00,96.00,668.00,3,,,,,,
2,27,3,"WN","N434WN","2162",13232,"MDW","Chicago, IL",14100,"PHL","Philadelphia, PA","2115","2108",0.00,0.00,"2100-2159","0005","2349",0.00,"0001-0559",0.00,"",110.00,101.00,668.00,3,,,,,,
2,27,3,"WN","N735SA","37",13232,"MDW","Chicago, IL",14107,"PHX","Phoenix, AZ","0740","0746",6.00,0.00,"0700-0759","1045","1041",0.00,"1000-1059",0.00,"",245.00,235.00,1444.00,6,,,,,,
2,27,3,"WN","N8649A","968",13232,"MDW","Chicago, IL",14107,"PHX","Phoenix, AZ","1635","1835",120.00,1.00,"1600-1659","1930","2111",101.00,"1900-1959",0.00,"",235.00,216.00,1444.00,6,101.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N8550Q","1148",13232,"MDW","Chicago, IL",14107,"PHX","Phoenix, AZ","1840","1916",36.00,1.00,"1800-1859","2140","2152",12.00,"2100-2159",0.00,"",240.00,216.00,1444.00,6,,,,,,
2,27,3,"WN","N8606C","1265",13232,"MDW","Chicago, IL",14107,"PHX","Phoenix, AZ","0915","0916",1.00,0.00,"0900-0959","1215","1204",0.00,"1200-1259",0.00,"",240.00,228.00,1444.00,6,,,,,,
2,27,3,"WN","N8681M","1690",13232,"MDW","Chicago, IL",14107,"PHX","Phoenix, AZ","0615","0613",0.00,0.00,"0600-0659","0915","0856",0.00,"0900-0959",0.00,"",240.00,223.00,1444.00,6,,,,,,
2,27,3,"WN","N794SW","2215",13232,"MDW","Chicago, IL",14107,"PHX","Phoenix, AZ","1235","1318",43.00,1.00,"1200-1259","1540","1613",33.00,"1500-1559",0.00,"",245.00,235.00,1444.00,6,4.00,0.00,0.00,0.00,29.00,
2,27,3,"WN","N274WN","240",13232,"MDW","Chicago, IL",14122,"PIT","Pittsburgh, PA","1810","1803",0.00,0.00,"1800-1859","2025","2013",0.00,"2000-2059",0.00,"",75.00,70.00,402.00,2,,,,,,
2,27,3,"WN","N7740A","648",13232,"MDW","Chicago, IL",14122,"PIT","Pittsburgh, PA","2140","2153",13.00,0.00,"2100-2159","0005","2356",0.00,"0001-0559",0.00,"",85.00,63.00,402.00,2,,,,,,
2,27,3,"WN","N430WN","1760",13232,"MDW","Chicago, IL",14122,"PIT","Pittsburgh, PA","1400","1401",1.00,0.00,"1400-1459","1625","1605",0.00,"1600-1659",0.00,"",85.00,64.00,402.00,2,,,,,,
2,27,3,"WN","N212WN","1917",13232,"MDW","Chicago, IL",14122,"PIT","Pittsburgh, PA","0650","0640",0.00,0.00,"0600-0659","0910","0845",0.00,"0900-0959",0.00,"",80.00,65.00,402.00,2,,,,,,
2,27,3,"WN","N500WR","2172",13232,"MDW","Chicago, IL",14122,"PIT","Pittsburgh, PA","1145","1143",0.00,0.00,"1100-1159","1400","1354",0.00,"1400-1459",0.00,"",75.00,71.00,402.00,2,,,,,,
2,27,3,"WN","N8525S","241",13232,"MDW","Chicago, IL",14307,"PVD","Providence, RI","2120","2124",4.00,0.00,"2100-2159","0025","0024",0.00,"0001-0559",0.00,"",125.00,120.00,842.00,4,,,,,,
2,27,3,"WN","N7841A","782",13232,"MDW","Chicago, IL",14307,"PVD","Providence, RI","1535","1533",0.00,0.00,"1500-1559","1845","1822",0.00,"1800-1859",0.00,"",130.00,109.00,842.00,4,,,,,,
2,27,3,"WN","N8727M","1555",13232,"MDW","Chicago, IL",14492,"RDU","Raleigh/Durham, NC","2120","2144",24.00,1.00,"2100-2159","0005","0022",17.00,"0001-0559",0.00,"",105.00,98.00,632.00,3,17.00,0.00,0.00,0.00,0.00,
2,27,3,"WN","N7876A","2168",13232,"MDW","Chicago, IL",14492,"RDU","Raleigh/Durham, NC","1400","1353",0.00,0.00,"1400-1459","1650","1629",0.00,"1600-1659",0.00,"",110.00,96.00,632.00,3,,,,,,
2,27,3,"WN","N441WN","2183",13232,"MDW","Chicago, IL",14492,"RDU","Raleigh/Durham, NC","0950","0949",0.00,0.00,"0900-0959","1235","1223",0.00,"1200-1259",0.00,"",105.00,94.00,632.00,3,,,,,,
2,27,3,"WN","N7887A","302",13232,"MDW","Chicago, IL",14635,"RSW","Fort Myers, FL","0620","0619",0.00,0.00,"0600-0659","1005","0951",0.00,"1000-1059",0.00,"",165.00,152.00,1105.00,5,,,,,,
2,27,3,"WN","N8539V","547",13232,"MDW","Chicago, IL",14635,"RSW","Fort Myers, FL","2030","2039",9.00,0.00,"2000-2059","0020","0016",0.00,"0001-0559",0.00,"",170.00,157.00,1105.00,5,,,,,,
2,27,3,"WN","N8527Q","830",13232,"MDW","Chicago, IL",14635,"RSW","Fort Myers, FL","1350","1350",0.00,0.00,"1300-1359","1735","1728",0.00,"1700-1759",0.00,"",165.00,158.00,1105.00,5,,,,,,
2,27,3,"WN","N8601C","697",13232,"MDW","Chicago, IL",14679,"SAN","San Diego, CA","1825","1846",21.00,1.00,"1800-1859","2100","2111",11.00,"2100-2159",0.00,"",275.00,265.00,1728.00,7,,,,,,
2,27,3,"WN","N285WN","855",13232,"MDW","Chicago, IL",14679,"SAN","San Diego, CA","1215","1210",0.00,0.00,"1200-1259","1455","1430",0.00,"1400-1459",0.00,"",280.00,260.00,1728.00,7,,,,,,
2,27,3,"WN","N8631A","1637",13232,"MDW","Chicago, IL",14679,"SAN","San Diego, CA","0935","0948",13.00,0.00,"0900-0959","1215","1206",0.00,"1200-1259",0.00,"",280.00,258.00,1728.00,7,,,,,,
2,27,3,"WN","N261WN","826",13232,"MDW","Chicago, IL",14683,"SAT","San Antonio, TX","1830","1902",32.00,1.00,"1800-1859","2130","2141",11.00,"2100-2159",0.00,"",180.00,159.00,1036.00,5,,,,,,
2,27,3,"WN","N8535S","2244",13232,"MDW","Chicago, IL",14683,"SAT","San Antonio, TX","1005","1011",6.00,0.00,"1000-1059","1305","1246",0.00,"1300-1359",0.00,"",180.00,155.00,1036.00,5,,,,,,
2,27,3,"WN","N445WN","2250",13232,"MDW","Chicago, IL",14730,"SDF","Louisville, KY","2130","2132",2.00,0.00,"2100-2159","2345","2338",0.00,"2300-2359",0.00,"",75.00,66.00,271.00,2,,,,,,
2,27,3,"WN","N274WN","2308",13232,"MDW","Chicago, IL",14730,"SDF","Louisville, KY","1425","1421",0.00,0.00,"1400-1459","1635","1622",0.00,"1600-1659",0.00,"",70.00,61.00,271.00,2,,,,,,
2,27,3,"WN","N8633A","576",13232,"MDW","Chicago, IL",14747,"SEA","Seattle, WA","0855","0900",5.00,0.00,"0800-0859","1135","1136",1.00,"1100-1159",0.00,"",280.00,276.00,1733.00,7,,,,,,
2,27,3,"WN","N8522P","726",13232,"MDW","Chicago, IL",14747,"SEA","Seattle, WA","1955","2014",19.00,1.00,"1900-1959","2240","2243",3.00,"2200-2259",0.00,"",285.00,269.00,1733.00,7,,,,,,
2,27,3,"WN","N8645A","701",13232,"MDW","Chicago, IL",14771,"SFO","San Francisco, CA","1825","1834",9.00,0.00,"1800-1859","2120","2123",3.00,"2100-2159",0.00,"",295.00,289.00,1855.00,8,,,,,,
2,27,3,"WN","N8648A","1946",13232,"MDW","Chicago, IL",14771,"SFO","San Francisco, CA","0850","0945",55.00,1.00,"0800-0859","1155","1230",35.00,"1100-1159",0.00,"",305.00,285.00,1855.00,8,0.00,0.00,35.00,0.00,0.00,
2,27,3,"WN","N8502Z","1782",13232,"MDW","Chicago, IL",14831,"SJC","San Jose, CA","1840","1843",3.00,0.00,"1800-1859","2125","2134",9.00,"2100-2159",0.00,"",285.00,291.00,1838.00,8,,,,,,
2,27,3,"WN","N8317M","1210",13232,"MDW","Chicago, IL",14869,"SLC","Salt Lake City, UT","1950","1954",4.00,0.00,"1900-1959","2220","2223",3.00,"2200-2259",0.00,"",210.00,209.00,1259.00,6,,,,,,
2,27,3,"WN","N8507C","2157",13232,"MDW","Chicago, IL",14869,"SLC","Salt Lake City, UT","0915","0918",3.00,0.00,"0900-0959","1150","1152",2.00,"1100-1159",0.00,"",215.00,214.00,1259.00,6,,,,,,
2,27,3,"WN","N8672F","2324",13232,"MDW","Chicago, IL",14893,"SMF","Sacramento, CA","0855","0901",6.00,0.00,"0800-0859","1140","1157",17.00,"1100-1159",0.00,"",285.00,296.00,1790.00,8,0.00,0.00,11.00,0.00,6.00,
2,27,3,"WN","N7822A","291",13232,"MDW","Chicago, IL",15016,"STL","St. Louis, MO","1320","1324",4.00,0.00,"1300-1359","1425","1429",4.00,"1400-1459",0.00,"",65.00,65.00,251.00,2,,,,,,
2,27,3,"WN","N933WN","479",13232,"MDW","Chicago, IL",15016,"STL","St. Louis, MO","2040","2037",0.00,0.00,"2000-2059","2150","2132",0.00,"2100-2159",0.00,"",70.00,55.00,251.00,2,,,,,,
2,27,3,"WN","N908WN","549",13232,"MDW","Chicago, IL",15016,"STL","St. Louis, MO","1145","1144",0.00,0.00,"1100-1159","1255","1242",0.00,"1200-1259",0.00,"",70.00,58.00,251.00,2,,,,,,
2,27,3,"WN","N7736A","750",13232,"MDW","Chicago, IL",15016,"STL","St. Louis, MO","0745","0740",0.00,0.00,"0700-0759","0855","0842",0.00,"0800-0859",0.00,"",70.00,62.00,251.00,2,,,,,,
2,27,3,"WN","N236WN","1584",13232,"MDW","Chicago, IL",15016,"STL","St. Louis, MO","1850","1856",6.00,0.00,"1800-1859","2005","1959",0.00,"2000-2059",0.00,"",75.00,63.00,251.00,2,,,,,,
2,27,3,"WN","N720WN","1744",13232,"MDW","Chicago, IL",15016,"STL","St. Louis, MO","1710","1722",12.00,0.00,"1700-1759","1825","1820",0.00,"1800-1859",0.00,"",75.00,58.00,251.00,2,,,,,,
2,27,3,"WN","N929WN","2084",13232,"MDW","Chicago, IL",15016,"STL","St. Louis, MO","0845","0841",0.00,0.00,"0800-0859","1000","0937",0.00,"1000-1059",0.00,"",75.00,56.00,251.00,2,,,,,,
2,27,3,"WN","N8652B","237",13232,"MDW","Chicago, IL",15304,"TPA","Tampa, FL","1925","1919",0.00,0.00,"1900-1959","2255","2242",0.00,"2200-2259",0.00,"",150.00,143.00,997.00,4,,,,,,
2,27,3,"WN","N8696E","930",13232,"MDW","Chicago, IL",15304,"TPA","Tampa, FL","0615","0613",0.00,0.00,"0600-0659","0950","0945",0.00,"0900-0959",0.00,"",155.00,152.00,997.00,4,,,,,,
2,27,3,"WN","N8651A","1110",13232,"MDW","Chicago, IL",15304,"TPA","Tampa, FL","1235","1244",9.00,0.00,"1200-1259","1615","1615",0.00,"1600-1659",0.00,"",160.00,151.00,997.00,4,,,,,,
